 -99.90 -99.90 20171003 09 20171003 09 0.10E+01   201  3  3 1.00 1.00 -179.0    0.0 360  89 "CORRELATION MAP"
 56.00    19.00   17  0.7500002E+00   0.8168802E-05   0.2500000E-03
 57.00    19.00   17  0.7500001E+00   0.5860049E-05   0.2500000E-03
 58.00    19.00   17  0.7494065E+00   0.1218231E-04   0.2498025E-03
 59.00    19.00   17  0.7398271E+00   0.8974423E-03   0.2466998E-03
 50.00    20.00   17  0.1081462E-01   0.3833975E-05   0.4647352E-03
 51.00    20.00   17  0.9771775E+00   0.2895468E-04   0.5452146E-04
 52.00    20.00   17  0.7501518E+00   0.2062357E-04   0.2498988E-03
 53.00    20.00   17  0.7500000E+00   0.1789906E-04   0.2500000E-03
 54.00    20.00   17  0.7500001E+00   0.1008558E-04   0.2500000E-03
 55.00    20.00   17  0.7500000E+00   0.9208100E-05   0.2500000E-03
 56.00    20.00   17  0.7500000E+00   0.1537780E-04   0.2500000E-03
 57.00    20.00   17  0.7500001E+00   0.6084295E-04   0.2500000E-03
 58.00    20.00   17  0.7500000E+00   0.3347625E-02   0.2500000E-03
 50.00    21.00   17  0.5047389E-02   0.4375014E-05   0.4770192E-03
 51.00    21.00   17  0.9723045E+00   0.2708721E-04   0.6121895E-04
 52.00    21.00   17  0.7506349E+00   0.9457975E-05   0.2495766E-03
 53.00    21.00   17  0.7499999E+00   0.9983457E-05   0.2500001E-03
 54.00    21.00   17  0.7500000E+00   0.2073408E-04   0.2500000E-03
 55.00    21.00   17  0.7500001E+00   0.1301601E-03   0.2500000E-03
 56.00    21.00   17  0.7500002E+00   0.4642264E-02   0.2500000E-03
 57.00    21.00   17  0.7500000E+00   0.1044226E+02   0.2500000E-03
 50.00    22.00   17  0.4578386E-02   0.1434558E-04   0.4782227E-03
 51.00    22.00   17  0.9946065E+00   0.8050112E-04   0.2383979E-04
 52.00    22.00   17  0.7517207E+00   0.3264005E-04   0.2488516E-03
 53.00    22.00   17  0.7500001E+00   0.7957921E-04   0.2500000E-03
 54.00    22.00   17  0.7500000E+00   0.1585924E-02   0.2500000E-03
 55.00    22.00   17  0.7500002E+00   0.2709115E+02   0.2500000E-03
 50.00    23.00   17  0.3641036E-02   0.1531122E-03   0.4807923E-03
 51.00    23.00   17  0.9160405E+00   0.1715876E-02  -0.3807765E-04
 52.00    23.00   17  0.7634273E+00   0.2632749E-02   0.2409669E-03
 53.00    23.00   17  0.7500000E+00   0.6378756E-01   0.2500000E-03
 50.00    24.00   17  0.1690859E-02   0.1614732E-01   0.4872943E-03
 51.00    24.00   17  0.7842845E+00   0.8979017E+00  -0.1087942E-04
 49.00    15.00   18  0.3885979E-09   0.6966088E-09   0.4999943E-03
 50.00    15.00   18  0.2719057E-05   0.4938569E-07   0.4995227E-03
 51.00    15.00   18  0.9842031E-04   0.4827104E-05   0.4970871E-03
 48.00    16.00   18  0.7673881E-08   0.5379186E-08   0.4999747E-03
 49.00    16.00   18  0.7107367E-03   0.1036633E-05   0.4919514E-03
 50.00    16.00   18  0.5766973E-01   0.1457023E-04   0.4038698E-03
 51.00    16.00   18  0.7846935E+00   0.1558468E-02  -0.1100230E-04
 48.00    17.00   18  0.1467564E-05   0.5413181E-07   0.4996496E-03
 49.00    17.00   18  0.1106224E+00   0.3449406E-04   0.3541419E-03
 50.00    17.00   18  0.8756736E+00   0.6349690E-04   0.1574125E-03
 51.00    17.00   18  0.7528055E+00   0.2141072E-03   0.2481262E-03
 52.00    17.00   18  0.7500001E+00   0.4853289E-02   0.2500000E-03
 53.00    17.00   18  0.7500001E+00   0.7458094E-01   0.2500000E-03
 48.00    18.00   18  0.2240289E-06   0.2529457E-07   0.4998633E-03
 49.00    18.00   18  0.5936787E-02   0.3535330E-05   0.4748552E-03
 50.00    18.00   18  0.9878148E+00   0.8440878E-04   0.3776376E-04
 51.00    18.00   18  0.7512428E+00   0.5671230E-04   0.2491708E-03
 52.00    18.00   18  0.7499999E+00   0.1285109E-03   0.2500000E-03
 53.00    18.00   18  0.7500002E+00   0.1230421E-02   0.2500000E-03
 54.00    18.00   18  0.7500001E+00   0.5518065E-01   0.2500000E-03
 55.00    18.00   18  0.7500001E+00   0.4246251E-01   0.2500000E-03
 56.00    18.00   18  0.7500000E+00   0.6751976E-02   0.2500000E-03
 57.00    18.00   18  0.4179128E+00   0.1119239E-03   0.2152418E-03
 49.00    19.00   18  0.1156132E-03   0.4812009E-06   0.4968385E-03
 50.00    19.00   18  0.2635700E+00   0.2444802E-04   0.2410338E-03
